brand_name,brand_type,longitude_list,latitude_list,grid_id_list
德佑,生活服务;中介机构;中介机构,"[117.055291248955, 116.9518098687883, 116.9973045179194, 117.1000169081442, 116.9081507576971, 117.1420052129237, 117.1834789658016, 117.1255416052882, 117.1282812783253, 117.1014930095887, 117.0029012670978, 116.990337678321, 117.178407986681, 116.963754606823, 116.9852703690645, 116.9213639697496, 117.0975371951775, 116.98319301912, 116.9096792317262, 117.2284446440505, 116.9937872395258, 117.07576566872, 116.9608569193611, 117.0995552498765, 117.0740785449648, 116.9624970362203, 117.0107985345785, 117.0295952561244, 117.0984727723572, 117.0994132136019, 117.0215172943219, 117.1328450108634, 117.0019840111088, 116.936414044297, 116.986299171128, 116.972500225778, 116.9512383708687, 116.9899194870859, 117.0478084888481, 116.890956389662, 117.2171156427181, 117.1480954038354, 116.9745867774544, 117.2167947528464, 117.0999791617338, 117.1015678165926, 117.0447138340915, 117.2188347790481, 116.9838724709557, 117.0553072262759, 117.0465040409353, 117.0914798650199, 116.9715145124751, 117.1380014938279, 116.9825687535701, 116.9814857834442, 117.0013301456993, 117.2283182170422, 116.90363091375, 117.1556436273915, 116.9377582401897, 117.0038542166736, 117.1245609983859, 117.1400509938056, 116.9195745697986, 117.0066315388907, 117.0578908456981, 116.9732716951143, 116.9455946051733, 116.9774812982145, 116.9661120598225, 117.025035653999, 117.027391471603, 116.9944782386801, 116.9052552922473, 116.8988321835326, 117.0580286185409, 117.2187152174754, 117.152297129444, 116.9991894860138, 116.896711175063, 116.9756106742753, 117.02244251294, 117.0034188088825, 117.0716501107692, 117.0622705642748, 116.9782989948009, 116.9112594859173, 117.0011507434786, 117.1077676253326, 116.987253236941, 117.1028023515248, 117.0851446303637, 117.0049165743261, 117.1169634622389, 117.0530996460323, 117.1499882393218, 117.1566770067684, 117.1069738152426, 117.1374439779194, 117.0544154249818, 116.9941902313426, 116.8950041120629, 117.2211805667458, 116.9635143336105, 117.0285051539028, 117.0811352606259, 117.1023532244963, 117.0608858542372, 117.1206554291134, 117.0220837518186, 117.1262115544851, 116.9928810390892, 117.1879184792686, 117.1428715610364, 117.2162955657633, 117.0526619275671, 117.0353502638304, 117.2360839553854, 117.1738145682527, 117.0915693929861, 116.9846364689762, 117.2193100753362, 117.0897791846306, 116.9847726255555, 117.1468824540285, 117.1553933684294, 117.1046143227456, 117.1359448140805, 117.1014352557912, 117.0649762954036, 117.1025894003283, 116.9008523623593, 116.895559175105, 117.0964279101004, 117.0985937199336, 117.13919172108, 117.0653575850842, 116.9792558556667, 117.1976514189733, 117.0373306976202, 117.1403389835737, 117.0169150650749, 117.0160644208626, 117.1118710904403, 117.0484899687104, 117.1364005947086, 116.953764057885, 116.9683096504259, 117.1283072064424, 117.1463335801177, 117.1082213356474, 117.1706469742652, 117.1479710602905, 117.294613372347, 117.1375985198622]","[36.70404371564332, 36.67535529711736, 36.65368705528328, 36.65286441304427, 36.68794024536626, 36.73441086348327, 36.64618196293858, 36.69238885670042, 36.68621431507049, 36.68542983413959, 36.67076858259536, 36.62905902016677, 36.70940348019124, 36.68602162899038, 36.65888654821198, 36.67480237705864, 36.6893491335855, 36.63474331558286, 36.67475462235203, 36.68118849777069, 36.66829485725752, 36.68394102341684, 36.65729406669202, 36.69382684053306, 36.68131398575427, 36.65372093981576, 36.62579209237665, 36.67935376507196, 36.69105928254793, 36.68567994919316, 36.7069386256786, 36.71905064659715, 36.6817045437852, 36.64824365434582, 36.63861864708902, 36.63419606044347, 36.66142222367091, 36.62021045725988, 36.68315735111523, 36.65346726720541, 36.67560436513472, 36.72194745080183, 36.62335541952925, 36.68136346143677, 36.68538631415589, 36.66973365544705, 36.67500660969967, 36.7025519269608, 36.67627603977048, 36.66906073920156, 36.69502840054494, 36.65406940410002, 36.6320711229791, 36.73237973234841, 36.65228369263617, 36.71174465857569, 36.65235461365453, 36.68466124668964, 36.65861142679806, 36.6500582592439, 36.69448460776864, 36.67015108819499, 36.68903875799923, 36.64968532100229, 36.67337022800481, 36.66772724704269, 36.73727890206204, 36.61016382151529, 36.67553104152181, 36.68053840098021, 36.71575922709128, 36.69646882423396, 36.6712824553361, 36.65026675327392, 36.68606080878934, 36.68434859847431, 36.73630933472145, 36.69799373505874, 36.65569675321788, 36.67878485793408, 36.6786673188455, 36.70300063109777, 36.6109306289264, 36.61932286114192, 36.6936353275442, 36.73730560202726, 36.70613174213848, 36.68948336830901, 36.67177326128926, 36.68562597384784, 36.67266606445024, 36.67352782499243, 36.68106886911394, 36.66180302908113, 36.69023557865521, 36.69898164195675, 36.64644320574105, 36.67150604871341, 36.66499730870462, 36.64295821090276, 36.71377388271458, 36.68836609087233, 36.67860434489563, 36.69949189589779, 36.66976241816553, 36.65461779623499, 36.74704372441123, 36.66596730207061, 36.67518946737291, 36.68891327391074, 36.65665559670258, 36.69021708190414, 36.68758358381722, 36.65356716481004, 36.65599713964053, 36.69731689235672, 36.71559669293319, 36.67185429378369, 36.68430876397137, 36.67627706863484, 36.67504351607227, 36.67361639234398, 36.70267127264231, 36.64340495156705, 36.65794962241709, 36.65177053766008, 36.64845576580159, 36.66598236514533, 36.64356552790402, 36.66599191112374, 36.66295965663097, 36.66442735110776, 36.68690165218476, 36.67537337633638, 36.68599502431962, 36.67396304067076, 36.72803348576594, 36.67965685091435, 36.67983360802791, 36.68645640210129, 36.6603507457887, 36.73182883643628, 36.69665106965251, 36.69788270496503, 36.7116153490127, 36.6875902516181, 36.70317124829765, 36.62932352420739, 36.63093879176016, 36.73048180897231, 36.65157470547529, 36.69785851737615, 36.67497998535756, 36.731840736815, 36.68232728885236, 36.70108444744108]","[78, 35, 21, 26, 52, 105, 31, 64, 64, 63, 38, 10, 84, 55, 37, 34, 62, 10, 33, 68, 38, 61, 19, 80, 61, 19, 11, 59, 62, 62, 76, 97, 57, 17, 10, 9, 35, 3, 60, 15, 67, 98, 9, 67, 62, 44, 40, 85, 56, 41, 77, 26, 9, 105, 20, 90, 21, 68, 33, 30, 71, 38, 64, 29, 33, 38, 102, 2, 54, 56, 89, 76, 39, 21, 52, 51, 102, 85, 29, 57, 51, 74, 5, 4, 79, 102, 74, 52, 38, 63, 37, 44, 62, 38, 63, 78, 29, 47, 44, 29, 93, 57, 51, 85, 36, 22, 103, 44, 41, 64, 22, 64, 56, 31, 29, 85, 93, 40, 68, 65, 43, 37, 85, 26, 37, 29, 30, 44, 28, 44, 41, 44, 51, 51, 62, 43, 98, 61, 56, 66, 40, 105, 76, 76, 96, 60, 82, 8, 9, 104, 29, 81, 47, 105, 69, 83]"
弘屋地产,生活服务;中介机构;中介机构,"[116.9944951669926, 117.104333293094, 117.0553561477631, 116.9228591265836, 116.9990149262351, 117.0127717921112, 116.9923482987925, 117.0090797835662, 116.9212289088626, 116.9814786963821, 116.9450900777969, 117.0529402295471, 116.996270687617, 116.9984290896811, 117.0069098299288, 117.0586911698544, 117.1554140228727, 116.9332809546369, 116.9729782035634, 117.1457022105107, 117.1030606447079, 117.1259670359154, 117.1314742708307, 116.973373238703, 117.1404042281262, 117.09183272223, 116.945234715467, 117.0484431127398, 117.1034095253683, 117.0909991788405, 117.05788286903, 117.1237544263533, 116.9960390310088, 116.9757390487359, 116.9874742763091, 117.0923253632448, 116.9885891239728, 117.1373541337726, 116.9556418086118, 117.1000588911234, 117.0075445129692]","[36.65024671366365, 36.66600920409058, 36.69475854497556, 36.67322261065298, 36.65490310461681, 36.69175709165137, 36.68818583039715, 36.62605200988709, 36.67782264920047, 36.67686884848561, 36.61265173487808, 36.71507255002044, 36.65673735712822, 36.6672853120108, 36.61900656128012, 36.66531974990364, 36.65179578880517, 36.66224151305489, 36.64368804658426, 36.73298004799724, 36.67102249502827, 36.6924873321721, 36.71914461157229, 36.61049134260858, 36.64351659838369, 36.65351872830004, 36.67590057268111, 36.68753437628495, 36.66348230409494, 36.67122291230656, 36.73724693544585, 36.68715396642455, 36.65377186592261, 36.64066087671056, 36.67266939151789, 36.67157565796648, 36.65747334721141, 36.64049054309557, 36.6523762304562, 36.65296336707808, 36.61548070452716]","[21, 44, 78, 34, 21, 58, 56, 11, 52, 56, 1, 93, 21, 38, 4, 41, 30, 34, 19, 105, 44, 64, 97, 2, 29, 26, 54, 60, 44, 43, 102, 64, 21, 20, 37, 43, 37, 29, 18, 26, 4]"
印象枣庄辣子鸡,餐饮服务;中餐厅;中餐厅,"[116.9779474521975, 116.9301034796885, 117.0669145413412, 116.8968899090724, 117.0342092083557]","[36.68842007337427, 36.71297454203247, 36.67013295087372, 36.66157587648139, 36.71644068174657]","[56, 87, 42, 32, 92]"
兄弟烧烤,餐饮服务;中餐厅;中餐厅,"[117.1500864515272, 117.1315379661907, 117.1315379661907, 117.0429313279451, 117.0765982646287]","[36.69839418362319, 36.68773985083573, 36.68773985083573, 36.69359363246045, 36.69428788218006]","[83, 64, 64, 77, 79]"
御足堂,生活服务;洗浴推拿场所;洗浴推拿场所,"[117.0328140296484, 116.9338548812717, 117.0426727678522, 117.0050576527347]","[36.71803502945647, 36.69502209292631, 36.71443779150432, 36.6912352621157]","[92, 71, 92, 57]"
王世仁的面,餐饮服务;中餐厅;中餐厅,"[117.147190518622, 116.9054964561761, 117.1768374257413, 116.9332231474557, 117.1004732256142, 117.136394778721, 116.9176680455813, 116.9742434782768, 117.0614934847992, 116.8498932582864, 117.0317081027846, 117.0914474301102, 116.9200163095182, 116.9051983992063, 116.9865610249104, 117.0714142764193, 116.9844933977547, 116.9759644878675, 116.9678661897026, 116.9991645649249, 116.8932935742015, 116.8940979458612, 117.0641355704208, 117.0081570788946, 117.0220631569776, 117.1296420865945, 116.9047278742119, 116.9523247852339, 117.2980010947199, 116.9569718650272, 117.2283108009997, 116.921850864947, 116.9457958918768, 117.2123403315856, 117.0678147714391, 117.1292960499296, 117.2188137721851, 117.12911108096, 116.8902934875035, 116.8971708303941, 117.1308303007741, 117.0223057825759, 117.0343676674527, 116.931379113922, 117.2288781391035, 117.0124646914062, 116.942702803975]","[36.72532765725177, 36.71917848477753, 36.71622320119476, 36.66185584431467, 36.68430316366496, 36.71887908238311, 36.67335716893416, 36.71117133070616, 36.68371329405996, 36.64001022820993, 36.70002638208771, 36.67534833054233, 36.64958330918876, 36.67636390384941, 36.66564250318513, 36.71305008688456, 36.70670988184254, 36.68230273446958, 36.63312273389671, 36.67904876884525, 36.68148740157535, 36.66555736871651, 36.73670357662817, 36.68490699483526, 36.70665631314571, 36.67545789401431, 36.68581917131574, 36.61407979276168, 36.69133294939114, 36.68971083204124, 36.6794994792596, 36.70374353163074, 36.66699489954457, 36.68780980124345, 36.67026886083495, 36.71567583263202, 36.70248994786327, 36.730887625794, 36.65417168552291, 36.62353257909965, 36.68596296958792, 36.68388314494155, 36.71624242993579, 36.71480538868232, 36.72178674178315, 36.62434206379841, 36.70191535979549]","[98, 86, 99, 34, 62, 97, 33, 73, 60, 14, 77, 43, 16, 52, 37, 94, 74, 56, 9, 57, 51, 32, 102, 57, 76, 64, 52, 1, 69, 54, 68, 71, 35, 67, 42, 97, 85, 104, 15, 6, 64, 58, 92, 87, 101, 12, 72]"
椒艳时光,餐饮服务;快餐厅;快餐厅,"[116.9973065330037, 117.0484574061421, 117.0168191913042, 117.1243947940034, 117.0096451148994, 116.9715930307238]","[36.66239673950726, 36.66715906001767, 36.66368897097406, 36.67201720719117, 36.64619539994622, 36.66065973145433]","[38, 41, 39, 45, 21, 36]"
河间驴肉火烧,餐饮服务;餐饮相关场所;餐饮相关,"[117.1392438737762, 116.8925011787904, 116.9305104801433, 116.9850832569696, 116.9487285952819, 116.9183473305486, 117.0045654528648, 117.0259598892403, 117.0061485495566, 117.1379728583774, 116.9793713854174, 116.9906689670442, 116.9887570294372, 117.0239097993221, 116.8924379144918, 117.0788640312705, 116.9515617202366, 117.1034606380444, 117.0714420183285, 117.0159615671892, 116.9845771416903, 116.9477811029403, 117.045240834232, 116.9071505923082, 117.1442793969969, 116.8932596193612, 117.0132060498729, 116.9370961154564]","[36.70129691897172, 36.67869803769944, 36.71296093099171, 36.63122669769371, 36.7188855856901, 36.67798162129319, 36.68520654972976, 36.71573996989275, 36.70375800099251, 36.65056846969217, 36.6796433848528, 36.69411519815107, 36.67864976952333, 36.65456591820981, 36.65348953222832, 36.68680914064775, 36.67542982865666, 36.68852673411754, 36.65413006098248, 36.65616201284274, 36.68782667218965, 36.61501359039283, 36.70438395231533, 36.6450161765763, 36.65054481148038, 36.68119558023526, 36.65571122116564, 36.69442284797569]","[83, 51, 87, 10, 88, 52, 57, 91, 75, 29, 56, 74, 56, 22, 15, 61, 54, 63, 25, 22, 56, 1, 77, 16, 29, 51, 22, 71]"
MLB,购物服务;体育用品店;体育用品店,"[117.0171209430349, 117.121527629394, 117.0941250281241, 116.9164325499424, 117.2267140300071]","[36.66379704853708, 36.68498572731672, 36.65803105588328, 36.71621209777858, 36.6909173433401]","[39, 64, 43, 86, 67]"
重庆砂锅米线,餐饮服务;中餐厅;中餐厅,"[116.851931854451, 116.9775988283613, 117.0190291354268, 117.0468051442315, 117.0680285971991, 116.9459970642998, 116.9938884987836, 116.9290428151678, 117.0134248142364, 116.9459255158868, 116.9806592400329, 117.043052305031]","[36.64260886580913, 36.71629622689115, 36.68181549344699, 36.69490888131114, 36.68559006340509, 36.66864345395018, 36.67096089965992, 36.71510973969996, 36.66741442081264, 36.66661985433686, 36.71247864833992, 36.69042138891779]","[14, 90, 58, 77, 61, 35, 38, 87, 39, 35, 90, 59]"
知袜郎,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"[116.9157504437282, 117.0548762858672, 117.1780258178483, 116.9477396380201, 117.008633664113, 117.1525951817264, 117.0490415012232, 117.0313954493817, 117.0472116079329, 117.0480230783414, 117.1281810369941, 117.0386177784666, 117.045382783802, 117.1907429538538, 117.103723040833, 117.1311418367064, 117.0995740314219, 117.1331994598448, 116.927466342096, 116.9793101335747, 116.994384707273, 116.993179469524, 117.2227268072054, 116.9762412366205, 117.0767029376974, 117.0063030888436, 117.0635776902103, 116.9896522580648, 117.0185066853095, 116.9725971440206, 117.0664054658087]","[36.65384491651824, 36.66090246348767, 36.68744480031782, 36.67544146534245, 36.62619724699611, 36.65100713210369, 36.69504847911229, 36.65436663380853, 36.67147280119342, 36.71606190107418, 36.65255996981783, 36.65627329166097, 36.6398546577031, 36.67123304907324, 36.66781578821737, 36.67592369482389, 36.68703214699605, 36.71911912001232, 36.69835279150976, 36.7112284645472, 36.65866694086712, 36.64526672912905, 36.72223941038973, 36.63800599244391, 36.68715732414086, 36.61313476000981, 36.73736085024297, 36.69539648194864, 36.63384218907153, 36.64941069983484, 36.67958065896763]","[16, 41, 65, 54, 11, 29, 78, 23, 41, 93, 28, 23, 23, 48, 44, 64, 62, 97, 71, 74, 38, 20, 100, 10, 61, 4, 102, 74, 12, 19, 61]"
济南一九烧烤,餐饮服务;中餐厅;中餐厅,"[116.9800218381995, 117.0332721941544, 116.9716546883136, 116.9036394839599, 116.9163967989681]","[36.65063229209771, 36.71089254801326, 36.66146806166556, 36.69034071283225, 36.67752077717965]","[20, 77, 36, 52, 52]"
曼妮芬,购物服务;服装鞋帽皮具店;品牌服装店,"[116.9164275983146, 117.0943727629657, 117.0092089078579, 117.2269720780218, 117.0569054538962]","[36.71584334192462, 36.65937925478822, 36.64671337829937, 36.6912363011977, 36.68377201104964]","[86, 43, 21, 68, 60]"
361度,购物服务;体育用品店;体育用品店,"[117.034909365781, 117.1184296136166, 116.9900275526866, 117.1352169866906, 117.1273345336045, 117.0622598873944, 117.0367657306685, 117.037276518265, 117.0546042163181, 117.1922222376931, 116.9528942184726, 117.0177661869171, 117.0700066217604, 117.1483549542025, 117.0699537220652, 117.0500941594191, 117.2967011780036, 116.9845475721826, 117.0562508474636, 116.9766790307641, 117.0573813773566, 117.1932758139217, 117.226409809124, 117.1526302640911, 116.9465256060519, 116.9037850869496, 116.9985346728843, 116.9995068864897, 116.9155939076002, 116.9758816520295]","[36.6758058863042, 36.68934461991404, 36.69601394534126, 36.72907960335372, 36.71824353841711, 36.65652207203316, 36.72086275255206, 36.65478925935664, 36.70255880226592, 36.67119947677502, 36.61933641787073, 36.66485957096097, 36.65347384793853, 36.72091757909508, 36.6534309269071, 36.71513260099849, 36.69228854072335, 36.63121831905961, 36.70345854076357, 36.63228210034178, 36.68278289036741, 36.67134907271498, 36.69195549400885, 36.65081830954352, 36.67549207527153, 36.67415480956744, 36.61335512106491, 36.66290572347504, 36.65195120073194, 36.71097870204498]","[59, 63, 74, 97, 97, 24, 92, 23, 78, 49, 1, 39, 25, 98, 25, 93, 69, 10, 78, 10, 60, 49, 67, 29, 54, 33, 4, 38, 16, 74]"
秦朕大米面皮,餐饮服务;快餐厅;快餐厅,"[116.9034631395234, 117.1388270637053, 117.0393874779376, 117.1168776166707, 117.1004287175691, 117.0783468397132, 117.1153452349227, 117.0163035822736, 117.2194504940646, 117.114722415912, 116.9247261313117, 117.0607292392331, 117.1225846025726]","[36.67658340769089, 36.65952638520577, 36.68000891112303, 36.67971511229037, 36.6627475317225, 36.68570515282568, 36.67443694224979, 36.66126692240358, 36.67335090106705, 36.64358719213449, 36.66454164965126, 36.68367937817694, 36.68475908683404]","[52, 46, 59, 63, 43, 61, 44, 39, 50, 27, 34, 60, 64]"
重庆小面,餐饮服务;快餐厅;快餐厅,"[117.0114987748872, 116.9644502941345, 117.0861123140449, 117.1132972448406, 116.9600151881506, 117.0589484308464, 117.1029520858226, 116.9741500990043, 116.9742768151191, 117.1109000980514, 116.9252386577582, 117.2132534617084, 117.0169784282015, 117.0682118383032, 116.9705266900437, 117.0357640700345, 117.0560275663697, 116.9204954531994, 117.0264967688446, 117.0031804920353, 117.0370618689756, 117.0368998202373, 117.2139386332158, 117.1307141001908, 117.2975343908154, 116.9872027809975, 117.049832786652, 116.9446583626212, 117.0240353381823, 116.9639692983355, 117.044541433402, 116.9761872283339, 117.0043466274274, 116.9453972521741, 116.9687453521902, 117.0239104066852, 117.0907016139103, 117.0932917001741, 116.937260642191, 117.2137554616964, 117.069187994243, 116.987209143649]","[36.62409602863221, 36.71860287886496, 36.68475926697125, 36.67296503413195, 36.67473551111519, 36.66635073247317, 36.69317655424648, 36.64591534043507, 36.66178335305698, 36.66458027209066, 36.67708522470276, 36.68505753045402, 36.65582932085945, 36.67177749437376, 36.64891587999628, 36.6871277635354, 36.68476378078019, 36.63977966069511, 36.66351658163203, 36.66691811743328, 36.66694931631793, 36.68102894199707, 36.6975733317752, 36.68647848170928, 36.69006854285716, 36.68767682295307, 36.7161923957039, 36.62259689602227, 36.65430573879001, 36.65400884926282, 36.66572770539953, 36.67621389129525, 36.67427404773888, 36.66623821122597, 36.69019936218148, 36.68442046265297, 36.68640544547552, 36.67295582462789, 36.65779635456204, 36.70650341597213, 36.65452404447894, 36.66625416148985]","[12, 89, 62, 44, 36, 41, 63, 19, 36, 44, 53, 67, 22, 42, 19, 59, 60, 16, 39, 38, 40, 59, 85, 64, 69, 56, 93, 8, 22, 19, 40, 56, 38, 35, 55, 58, 62, 43, 34, 85, 25, 37]"
儒武黑马,购物服务;体育用品店;体育用品店,"[116.8911706249674, 116.8961534253437, 116.9592530793559, 116.8913995413004]","[36.67859286130148, 36.62356558753939, 36.68359393016146, 36.6787378178466]","[51, 6, 55, 51]"
豆腐坊,餐饮服务;中餐厅;中餐厅,"[117.1262155717335, 117.0061881925249, 117.1493642408594, 117.0738433618371, 116.9750724629498, 117.0252008190022, 117.0841537996624]","[36.69010415847896, 36.65216408327537, 36.71573273589117, 36.64271481831408, 36.61692673916717, 36.70697065500989, 36.69663836698858]","[64, 21, 98, 25, 2, 76, 80]"
陕娃岐山臊子面,餐饮服务;餐饮相关场所;餐饮相关,"[117.191906789225, 117.0475085361521, 116.9543684191562, 117.1166434240214]","[36.67090414979648, 36.71668249298506, 36.63379643755607, 36.68001569577163]","[49, 93, 8, 63]"
国奥棋院,科教文化服务;培训机构;培训机构,"[117.13349653469, 116.9753128863878, 116.9859451366735, 117.1267460984165, 116.9706220438028, 117.1161956298403, 117.0590243276624, 116.9971522144066, 117.1280108298736, 117.0477269663747, 117.1174628816823, 117.0249774636069]","[36.73049809925924, 36.64920299533531, 36.6616788011308, 36.71647292455653, 36.63313802089875, 36.69301307410658, 36.68306422558592, 36.6623242546954, 36.65269865924353, 36.65491395674032, 36.68093193022656, 36.66493872432626]","[104, 20, 37, 97, 9, 63, 60, 38, 28, 24, 63, 39]"
秦乡渝肉夹馍,餐饮服务;餐饮相关场所;餐饮相关,"[117.1030163937754, 117.1395592660728, 117.1350516452478, 117.1855125087285, 116.8968168681231, 117.1370023494844, 117.2914225608355, 117.1979368983143, 117.1097863602912, 117.1891829236572, 117.1112682069785, 117.0773862838019, 117.0793816608401, 117.1301613674783, 117.0194363294694, 117.1120958911344, 117.0998199634921]","[36.66451948521789, 36.70192102550388, 36.73010068114905, 36.65381490217347, 36.68093289924398, 36.64300149648015, 36.68515063180154, 36.68571529569645, 36.7279291198525, 36.6938462838664, 36.66496731813973, 36.68450053092575, 36.64953983061471, 36.73046134982624, 36.68322846952017, 36.71423583200291, 36.72192081431472]","[44, 83, 104, 31, 51, 29, 69, 66, 96, 84, 44, 61, 25, 104, 58, 96, 95]"
老杨锅火锅,餐饮服务;中餐厅;火锅店,"[117.0035251645268, 116.9986346608198, 116.9967373941953, 117.1348255436744, 116.9315423693898]","[36.62097058476697, 36.64528606716852, 36.66794906150548, 36.65008990959283, 36.66268803947865]","[4, 21, 38, 28, 34]"
正商酒行,购物服务;专卖店;烟酒专卖店,"[116.974993548069, 117.1183641513846, 117.1351769965075, 117.1469042302106, 117.1359208004458]","[36.61913569127431, 36.69293028138061, 36.72852390836333, 36.65403520445617, 36.64339659220087]","[2, 63, 97, 29, 28]"
链家地产,生活服务;中介机构;中介机构,"[117.0763971022766, 116.9581209838247, 116.9724576526044, 117.0621045024757, 117.2191583470762, 117.116907013758, 116.9783898333941, 116.988719556294, 117.1197947224001, 117.0714632305037, 116.9809970797098, 116.9679011847392, 117.0608402626086, 117.0804513808416, 117.0389884122818, 117.0012495476298, 117.1262456382563, 116.8926326953237, 117.008075088997, 116.9685489492487, 117.0913153317082, 116.9822651090116, 117.1032916261245, 117.1254850972409, 117.2191003209672, 117.0469170786958, 116.8908527277104, 117.0638236824235, 117.1286866930381, 116.9737216872621, 117.0117899559479, 117.0622468879929, 117.0372310149334, 117.0607628806062, 117.0056933333166, 116.9490172662519, 116.8910391696453, 117.1988415823006, 116.9763409468705, 117.1768000561552, 116.9714471287551, 116.8991549126763, 117.2111332299543, 117.15721566852, 116.9795237762546, 117.0793467171958, 116.9818192122702, 117.018803791635, 117.1119090462042, 117.1046643478522, 116.9844003082724, 116.9711816497497, 116.9923482728422, 116.9197650643051, 117.0447853172263, 116.8930056448018, 117.030286755453, 116.9113706276254, 117.0203655507806, 116.9956224204174, 116.9344612240782, 116.9731950286711, 116.9662423304737, 117.117899903003, 117.1366202919607, 117.1533872257566, 117.1039653070188, 117.057311073476, 116.980499026009, 116.969299226937, 117.0740125904198, 117.1238585905144, 117.0846852533378, 117.0590267820048, 117.100285845036, 117.0992535887864, 117.138138095416, 116.9751614191346, 116.994107288114, 117.0993082009142, 116.958983419781]","[36.68085949817134, 36.63184332318215, 36.63192152438454, 36.6541876992283, 36.69941722171621, 36.69379026968288, 36.68612621680735, 36.65747395010366, 36.68890833674526, 36.68670188932683, 36.67397808500873, 36.63189536080376, 36.66385054031784, 36.64911549504333, 36.65729283445706, 36.67859671516052, 36.68980238778776, 36.68274052796804, 36.62579214249251, 36.65575728068112, 36.68555194886827, 36.68777565374116, 36.69723412888214, 36.6702426579398, 36.69931523545082, 36.66635454069421, 36.62267452148649, 36.65467015315276, 36.68661760522589, 36.63860394336546, 36.62049826913389, 36.65676893924415, 36.66057084124386, 36.67742624618367, 36.6342412876748, 36.64912674960279, 36.65529617641663, 36.69057956552275, 36.62781071674368, 36.71012108698362, 36.67422278363902, 36.67543313011484, 36.68757759326957, 36.67411142664762, 36.68828550136877, 36.64943691286678, 36.67708869375861, 36.65760109617451, 36.71214803463556, 36.7004707404417, 36.71111731726569, 36.63411685998476, 36.68841868339808, 36.67473018130634, 36.64261522669904, 36.66331662606226, 36.69630531283794, 36.64967587941656, 36.65711604173988, 36.65760780635205, 36.64947329997457, 36.61001512658823, 36.65428353425617, 36.69212931461625, 36.67367720819605, 36.65390481369311, 36.66563924725479, 36.66083460292651, 36.7115697138784, 36.71628407792484, 36.68182072209078, 36.68660144033417, 36.69682106487031, 36.67035914202282, 36.68778790373845, 36.67400020615523, 36.65056873012061, 36.64107830720531, 36.66430433699675, 36.68594375112863, 36.67149016931382]","[61, 9, 9, 24, 85, 81, 56, 37, 64, 61, 37, 9, 41, 25, 23, 57, 64, 51, 11, 19, 62, 56, 81, 45, 85, 40, 6, 24, 64, 9, 5, 24, 40, 60, 11, 18, 15, 66, 10, 84, 36, 51, 67, 47, 56, 25, 56, 39, 96, 81, 74, 9, 56, 33, 23, 32, 77, 16, 22, 38, 17, 2, 19, 63, 45, 29, 44, 41, 90, 89, 61, 64, 80, 41, 62, 43, 29, 19, 38, 62, 36]"
